ID,Hotel_name,Marks,City,Satisfaction,Reviews,Price,Distances,Discriptions,Stars,Breakfast
5620,"Appartement entièrement rénové, ensoleillé, à 3mn de la Gare St Charles, avec la vue sur Notre-Dame de la Garde",9.1,Saint-Charles,Wonderful,25,730,0.45,Two-Bedroom Apartment,3,Not included
5632,Chambre cooconing avec jacuzzi,9.0,Marseille,Wonderful,3,264,5.6,Double Room with Private Bathroom,0,Breakfast included
5634,Le Pytheas Vieux Port Marseille,9.4,VieuxPort-LaCanebière,Wonderful,87,931,0.5,One-Bedroom Apartment,4,Not included
5639,Le Pytheas Vieux Port Marseille,9.4,VieuxPort-LaCanebière,Wonderful,87,931,0.5,One-Bedroom Apartment,4,Not included
5642,Chambre cooconing avec jacuzzi,9.0,Marseille,Wonderful,3,264,5.6,Double Room with Private Bathroom,0,Breakfast included
5648,La Calanq'Aise,9.2,Marseille,Wonderful,138,488,7.5,Family Studio,3,Not included
5651,Les jardins du Paradis,9.2,Prado-Perier,Wonderful,17,376,2.5,One-Bedroom Apartment,0,Not included
5655,Superbe appartement tout équipé avec parking.,9.0,VieuxPort-LaCanebière,Wonderful,45,558,1,One-Bedroom Apartment,3,Not included
5656,Fred's Home GuestRoom - VieuxPort - LgbtFriendly,9.4,VieuxPort-LaCanebière,Wonderful,100,771,0.35,Standard Double Room with Shared Bathroom,4,Not included
5658,Suite Jacuzzi Privatif Plage Des Catalans,9.1,Marseille,Wonderful,82,798,1.8,One-Bedroom Apartment,3,Not included
5659,La Daurade du FRIOUL - Marseille - Frioul,9.2,Marseille,Wonderful,10,316,6.4,One-Bedroom Apartment,3,Not included
5660,Maison Sainte Marthe,9.0,Marseille,Wonderful,6,281,4.2,Double Room with Private Bathroom,3,Not included
5662,Casa Ammirati Apartments,9.4,Marseille,Wonderful,392,440,1.9,Studio with Garden View,3,Not included
5688,B&B A Côté du Cinquantenaire,9.3,Etterbeek,Wonderful,193,619,2.8,Double Room,3,Not included
5692,B&B A Côté du Cinquantenaire,9.3,Etterbeek,Wonderful,193,619,2.8,Double Room,3,Not included
5739,Rocco Forte Hotel Amigo,9.0,BrusselsCenter,Wonderful,697,1625,0.1,Classic Double Room,5,Not included
5770,Juliana Hotel Brussels,9.1,BrusselsCenter,Wonderful,285,1350,0.6,Superior Double Room,5,Not included
5782,La Maison Haute guest house,9.3,BrusselsCenter,Wonderful,391,813,0.8,Twin Room with Shower,3,Breakfast included
5791,Lion's Hotel,9.0,Chişinău,Wonderful,393,441,0.6,Single Room,4,Breakfast included
5793,Hostel City Center,9.1,Chişinău,Wonderful,1983,68,0.35,Bed in 4-Bed Male Dormitory Room,0,Not included
5795,London Boutique Hotel,9.0,Chişinău,Wonderful,791,228,1.4,Single Room,4,Not included
5797,Kiki's Villa,9.0,Chişinău,Wonderful,183,160,4.2,Double Room with Garden View,0,Not included
5798,Bristol Central Park Hotel,9.0,Chişinău,Wonderful,1925,343,0.3,Small Double or Twin Room,4,Breakfast included
5800,Courtyard by Marriott Chisinau,9.0,Chişinău,Wonderful,223,485,2.3,"Standard, Guest room, 2 Twin/Single Bed(s), City view",4,Not included
5813,Park Lane Hotel,9.1,Chişinău,Wonderful,418,330,1.1,Double Room,3,Breakfast included
5815,Hostel City Center,9.1,Chişinău,Wonderful,1983,68,0.35,Bed in 4-Bed Male Dormitory Room,0,Not included
5816,Bristol Central Park Hotel,9.0,Chişinău,Wonderful,1925,343,0.3,Small Double or Twin Room,4,Breakfast included
5820,Courtyard by Marriott Chisinau,9.0,Chişinău,Wonderful,223,485,2.3,"Standard, Guest room, 2 Twin/Single Bed(s), City view",4,Not included
5822,Premier City Apart Hotel Chisinau,9.1,Chişinău,Wonderful,175,415,1.2,Superior Apartment,4,Not included
5827,Nobil Luxury Boutique Hotel,9.1,Chişinău,Wonderful,352,648,0.4,Standard Single Room,5,Breakfast included
5833,Apartament confortabil si cald in centrul Chisinaului Lev Tolstoi 43A,9.2,Chişinău,Wonderful,13,214,1.6,One-Bedroom Apartment,3,Not included
5837,Villa Arus,9.2,Chişinău,Wonderful,188,251,1.9,Economy Double Room,4,Not included
5843,Rione Monti Suites,9.0,RioneMonti,Wonderful,546,320,0.9,Standard Single Room,3,Not included
5851,Room Mate Filippo,9.4,ViaVeneto,Wonderful,670,1147,1.1,Superior Double or Twin Room,4,Breakfast included
5866,The RomeHello,9.3,CentralStation,Wonderful,3915,155,1.3,Bed in 10-Bed Mixed Dormitory Room,0,Not included
5880,Chapter Roma,9.0,Pantheon,Wonderful,871,723,0.6,Single Room,4,Not included
5889,Chapter Roma,9.0,Pantheon,Wonderful,871,723,0.6,Single Room,4,Not included
5901,Hotel Barocco,9.0,ViaVeneto,Wonderful,628,807,1,Classic Single Room,4,Breakfast included
5904,Guest Roma House,9.4,VaticanoPrati,Wonderful,213,387,2.9,Single Room with Private Bathroom,3,Breakfast included
5906,DaNoi in Trastevere,9.0,Gianicolense,Wonderful,189,274,2.7,Double Room,3,Breakfast included
5924,Rhome GuestHouse Affittacamere,9.3,CentralStation,Wonderful,542,418,1.5,Budget Double Room,4,Not included
5925,Quelli della via Gluck,9.1,Tiburtino,Wonderful,242,280,4.9,Double Room,0,Not included
5932,Domus Helena,9.1,CentralStation,Wonderful,2093,351,1.7,Superior Single Room,3,Breakfast included
5957,GARDEN HOUSE - Luxury Guest House - Only Self Check in,9.1,MonteSacro,Wonderful,328,455,6.6,Single Room,3,Breakfast included
5965,GARDEN HOUSE - Luxury Guest House - Only Self Check in,9.1,MonteSacro,Wonderful,328,455,6.6,Single Room,3,Breakfast included
5968,Roma Central Guest House,9.0,RioneMonti,Wonderful,1396,354,0.9,Single Room,4,Breakfast included
5971,Terrace Pantheon Relais,9.1,Pantheon,Wonderful,963,1370,0.5,Superior Double Room,4,Not included
5972,Arch Rome Suites,9.0,Pantheon,Wonderful,1235,678,0.5,Triple Room,4,Breakfast included
5975,DVE Suite Rome,9.0,CentralStation,Wonderful,355,669,1.7,Duplex Junior Suite,4,Breakfast included
5978,Singer Palace Hotel,9.3,Pantheon,Wonderful,398,1957,0.35,Double Room,5,Breakfast included
5985,Villa Angelina - Casa per Ferie,9.0,Rome,Wonderful,294,345,4,Single Room,3,Breakfast included
6001,RomAntic Dreams,9.2,SanGiovanni,Wonderful,255,331,2.7,Double Room with Private External Bathroom,3,Not included
6011,Capital Rooms,9.2,VaticanoPrati,Wonderful,228,537,3.2,Deluxe King Room,3,Not included
6012,Hotel Martis Palace,9.1,Navona,Wonderful,470,1333,0.8,Small Double Room,4,Breakfast included
6019,"The Hoxton, Rome",9.0,Rome,Wonderful,1190,882,2.8,Shoebox,4,Not included
6021,Antico Albergo del Sole al Pantheon,9.0,Pantheon,Wonderful,522,1087,0.6,Superior Double Room,4,Not included
6029,Room Mate Filippo,9.4,ViaVeneto,Wonderful,670,1147,1.1,Superior Double or Twin Room,4,Breakfast included
6031,Clementi Portrait,9.2,VaticanoPrati,Wonderful,569,418,1.5,Deluxe Single Room,4,Not included
6034,D.R.Rome Spanish Luxury Suites,9.0,Spagna,Wonderful,249,382,0.9,Single Room,4,Not included
6037,Princeps Boutique Hotel,9.1,RioneMonti,Wonderful,1656,610,1.2,Single Room,3,Breakfast included
6054,Roma Central Guest House,9.0,RioneMonti,Wonderful,1396,354,0.9,Single Room,4,Breakfast included
